business_id_1, business_id_2, similarity
t_XpjR3_Cf7r9tj3w3vAbw,fOqRkFQNazfaAkH2eD_G6Q,0.5
tnb-T2Yagbh7ZknOrhSQXQ,fZ8yXYcTV7VOzNd0Zaoe3Q,0.5
tpGXuR5HYhzpCYtzqkxGCA,TBBeSHTGuaK9Jv09j3iDuA,0.5
tvhcshPITUGa_ffUlU-BHA,eNfSygNzzmwR33QXpfC-Qg,0.5
u7jiuYiz-zVwsh0TGRHUIg,CKqHfvcqx73-Uz0xGMHL6Q,1.0
u9Lgh3IH1l_TVEOPZ7YvSg,arkOZb9cazVWeoUSCL_2UA,0.5
u9zsTjkceESEEbncLBChaQ,4-0ozduHY8Ag6cwXMl8UAQ,0.5
u9zsTjkceESEEbncLBChaQ,hamdxLntv7uASAmOSKBLig,0.5
uDKO9NRkk8ThjyLdlakVZQ,D8qUkxB9IpT8IhnZV23auQ,0.5
uI85wwAw_SQXyObv-cwfkA,cmEM2YwTaMoREvxUksco6A,1.0
uI85wwAw_SQXyObv-cwfkA,vxVVBGJCrd1F5ELKpFc-Mw,0.5
uLdJrH2rJwULKLopi0XH4Q,88Mq2edCXyXRtjmY_Vkarg,0.6666666666666666
uMbSCjf6D9-rZOOXQyz9LA,jZ9Lp-1alENJJNuq--qNiQ,0.5
uQ4fU_S72jTAN-TglNF8QA,H_-rsHirupzU4ujVm9UxsQ,1.0
u_MdwAj7eGenc0YhqQy6nA,mZJdFjxvVddqPN5RZdKSHg,0.5
ue57ImD1-0968ttuTGRvaA,guKEIlmotSbtbi500bQNXA,0.5
ugIDAeQPfKs9GVBaPUSBkA,cOqd9ou3uf-1k3OWFo-_CQ,0.5
ugIDAeQPfKs9GVBaPUSBkA,tRdVEMAtQRdz-Cgw-ff4-A,0.5
ugIDAeQPfKs9GVBaPUSBkA,z65wZ11iw7Y-WBZ9UDZhnA,0.5
ujNMgbk7n6Z0dtCxZkJgHQ,9sDuZJ5eMwS8Xdm9wLNIOg,0.5
um1guhIrpfBu0nt4jsR5_A,jm943jvMzR4DKIy2t1IUgA,0.5
unVOwNGRAM9_Btgfw52LpQ,rbj35x4jeuY5Anhmxx-TKg,1.0
uvVOuCbo4_5z_J5WJVG4QQ,Lwb6bG1Qu3BbW7FJj5suLw,0.5
uvVOuCbo4_5z_J5WJVG4QQ,aokqWHt8vMf5iwj8KZZ5eg,0.5
uzpdcxvlKx5BuoWU3NRHbA,xeN57OX3lJfY96nfEx63fg,1.0
uzpdcxvlKx5BuoWU3NRHbA,bkh5o6bCzDCovSkRYBsU1w,0.5
v2R_QhaLPvxKbdpJp8lPdA,_AqONUa91mBuuxS4bgSRBA,1.0
v73TnB08TylX8dICVHTbFg,aK2nwA5u7-WXbCoh2zH1bQ,0.5
vKYlrQuSymwOveLh9KxNYA,QsTvAXqop2GiShH5VTpZ9w,1.0
vadTcg3fvqiXj0Bh9Lv3zg,LpjoMIMDTr9tagtp1Gb2Dw,0.5
vadTcg3fvqiXj0Bh9Lv3zg,gpaydg217YdyG_rwpJaC5w,1.0
vgVQFufjuqDaHj19ntOiFw,Lm_Oqcg0t04ok7upUSO27A,0.5
vwpsor_zVUTJJkp301Dpog,uhRh3jq8blzxZLJH3xks_Q,0.5
w9CWjQW-tiAdWSPBzmXLvA,xD0qY7CyI2PCcr0lvVp9-A,0.5
wG3GhQJ4sV6mncGNE320tw,kPwj57sDfiJxNkYw-4M9VQ,0.75
wbNWiuY5IDbvouNQAZsS-Q,hamdxLntv7uASAmOSKBLig,0.5
wfsCX4M-uf_l-hQA1sSWyQ,yFKNTMyCQZ92M91A_yavhw,0.5
wi-T1EAilETniAbuiSBJ2A,Lycld8xZmrgbRJD4qDxgGA,0.5
wpDJUu8Ty_eyQJENUy7fIw,1jt4SuIHAtXD9aPnPqZ3BQ,0.5
wpDJUu8Ty_eyQJENUy7fIw,ImSA-iQAAV_mHd32y4VIVA,0.5
wtE6O9u1ni81T_TW27uYgQ,zi0HXFQuzMeozBwQ4iWs7w,0.5
wuHPirjfXUCpNL3XO_vHUg,3XmaqqVe6VOCR5w6Qs0A3A,0.5
wuuJhxMDAj5gGVdvobGHJg,fOqRkFQNazfaAkH2eD_G6Q,0.5
wvV-mcM-Djgv6Z29rnwlVg,vadTcg3fvqiXj0Bh9Lv3zg,0.5
wvV-mcM-Djgv6Z29rnwlVg,fZ8yXYcTV7VOzNd0Zaoe3Q,0.5
wvV-mcM-Djgv6Z29rnwlVg,gpaydg217YdyG_rwpJaC5w,0.5
xBWTtwUd3tFCX5vobs2p7A,h67mMWvVdHQ0J_maNcXsXg,0.5
xEPqWQlc77wzroKW5EbfGA,Nn2X-kVJuBjGogWT4CQhSQ,0.5
xEuBPTBLv16vNvHg_4DTHQ,OVydHLy4n5fn_o1zOPbB9g,0.5
x_qKFuYPAAO28E7tQGXZaQ,uLgtYu92vV5vosltpBP_hg,0.5
xeIIyOCTpeKUZx5cV9gTkQ,L5dX210yl63PNOfZJHgUEg,0.5
xistlMeIIjG21z2SaWvfVQ,Kws-gPJjF4RxLxJE_2BjKQ,1.0
xm7-97_FjTOChQPUr0AfVA,FFy9dIwiajcxA3gaDn6AeA,0.5
xswOBJzAg4MtfDjbYWjx1A,gfvjmYS2BtjXs7K0aN1SYw,0.5
y0maJiW69rMQRbrfXtmssw,uwO1mCtTOyzQN96eRtfk_g,0.5
y21M2pMkc0csUh0mQv7SUA,1VQmZoUwNbNik7EQs_EHeQ,1.0
y21M2pMkc0csUh0mQv7SUA,n3Lw-lO8scCxiVTlIjUoqg,1.0
y2V42mxWvVoH4NvUT_n8eg,qaS11gk1kIlrzCX1LYiZsw,0.5
yDk_gqG_h24zqu4dGp6Mkw,XguKrY0dAuaK1W6HUlUQ1Q,1.0
ySbmtuU0n0JwDODicz6Dww,7h5JUE9bimZduqjzFQF2uQ,0.5
yUB8CDsYMES3cN-xcHXCkQ,vCopginiBsz1STNhQPb8XA,0.5555555555555556
ymyEH_7lZV1ytVsSUGcsag,DBnLtge5LRkLzVqJFspfMQ,0.5
yrC2AxuY3wXNodbuClLRGg,KqhvtfJITeZDVubTnMVAlg,0.5
z3hD4GX5gSJtuqNhN-o2cg,ImSA-iQAAV_mHd32y4VIVA,1.0
z3hD4GX5gSJtuqNhN-o2cg,wpDJUu8Ty_eyQJENUy7fIw,0.5
z6b088Cu7IB2Fa237XNYxA,iIaC8f8QgaWTYoFSZYasrw,1.0
zRth6wH1D21hrpUdCc9Vkw,AC69u-cjLnkLe6SB7vv9SQ,0.5
zlQMtbgJVzXMRy3cIHww1Q,VYp2vOy8n8OSeFsngKRwsw,0.5
zm8u9z2KCwEkNiCD59UQ3Q,ede2MkaohtkWU4GtrgdfsQ,0.6666666666666666
zrtRx2bm55zVeYIpzLLm3w,PgMt7JtwUB-QUoRZAbwUng,0.5
zrtRx2bm55zVeYIpzLLm3w,vVdY2qDO7dkUrU8LXYZ1uA,0.6666666666666666
zrtRx2bm55zVeYIpzLLm3w,JmYYGu_FIdYVvNXRsucAvQ,0.5
