business_id_1, business_id_2, similarity
BV5aiE5jxaUyCbiYpUEF_w,hEtb2D81MtRfKuAd1FdV6w,0.5
BkFO_ynqOVeLQHuye_9Fbg,T7o7Q_WqKDkH5_FjjgMxqw,0.5
BkqM_Ou82P3gn_PTxEN3pw,hMgIF04rrJ7oB1lGIpFt5w,0.5
C-JdFdmF130R53GOJRX3Zg,vgVQFufjuqDaHj19ntOiFw,1.0
CAOnmH06liJa74jkK-uZ3A,6QKauV9Qt9VgX38-R7Q--g,0.5
CAOnmH06liJa74jkK-uZ3A,oRmCI0p2mvlrGwilJloFTQ,1.0
CAOnmH06liJa74jkK-uZ3A,rE7v_faHw6HLEgGL3YlAxw,0.5
CGRWBy7aVNEdEW5Hv11QjQ,tgB4e09PdFwkMQpP29hZDA,0.5
COqLTo3bb1fuMIg2_fA6Fw,7LLU_dpe7iN97nJzYmTvjQ,0.5
COqLTo3bb1fuMIg2_fA6Fw,G59Wxm8eicbgOBxdZhxhVQ,0.5
COqLTo3bb1fuMIg2_fA6Fw,i95z3PicJ4p_oAYXBioznA,0.5
CSn2-XpArLLYeZ_k2BKzrg,CrIWqmuO2uQWwl3z11K_BA,0.5
CaDTCay6IFMGsQ1dVJaw8A,mr5Ds305PzhExis8MZgziw,0.5
CgF0aw5JgUnpn4BrieN5QA,vt7iOHC_O7NO5-88P7SXcw,0.5
CuyHam2xMGNrGjaToZjcig,PNRSuNZyLLEo1gmHtb0CXA,0.5
D47sxEtW7DZHfUnWKrjRsg,L5dX210yl63PNOfZJHgUEg,0.5
D47sxEtW7DZHfUnWKrjRsg,U4PakuOi1_IvOHzimI39bA,0.5
D8qUkxB9IpT8IhnZV23auQ,uDKO9NRkk8ThjyLdlakVZQ,0.5
D8whLHsJ2f_tM3Y2lJgMOg,5UNsySfBLt1zf7iCurXXBA,0.5
D8whLHsJ2f_tM3Y2lJgMOg,9eXubYXgL7Chi4ZLuBBOKQ,0.5
D8whLHsJ2f_tM3Y2lJgMOg,cC9wi58GkVqWDHhc0rYxeQ,0.5
DPpi9r4FGuR6WfeqQKL4Nw,30fH0eHUXorWSR2-C4PuiA,0.5
DTmYVvujYjELUgLfPRtN7g,0l_HQpZ4gsR5T6Ejqcgi2Q,0.5
DwJlGxAJvohbDR_5jV-ERA,K1Y1cQT6KuWOfAoDbDIh_g,0.5
DwJlGxAJvohbDR_5jV-ERA,Pktuj7R2lsTymGj0nNL5fA,0.5
DwSFTVUZX0xIE6T54yp2JQ,N92Pbr2ygKDLkjmr-4BAPw,0.5
E0TvZb8Nkn1vmRMkN0jMDA,eZ41W1WJROG29EZDq5N2Zg,0.5
E6BUlDkXuBtX-5CoWWtw6A,hf2oiNqYYWoF2-iNYSnOMg,0.5
E8kRMoIZd8NrpZd57b2JmQ,DMuWz0vIXHKhB-4Un8Gysg,0.5
E8kRMoIZd8NrpZd57b2JmQ,yrC2AxuY3wXNodbuClLRGg,0.5
EAFuhvRxoAhYARuiXCsUSw,1FGe55e-ZPkumoBK7cyjnA,0.5
ESZM2J7WJST2f6_NjII43g,EodJxsEW5prSRB1hju5KoQ,0.5
EUtPSmcxmdhX7eGpi1T-dA,aviDjlixlwW2FnK8V1dEnQ,1.0
Erf_MwkL0Gls3tCJvz41-A,33hBdrw45g9OB_uS-802Lw,0.5
F91geKdV8XsF9Cze8Zm8yg,hvridAom9cjx4mfFYasVrA,0.5
FGRw7knltfK9q4Z6_hev6w,XikzLI3Zm02WR9a2xO5C-w,0.5
FGRw7knltfK9q4Z6_hev6w,ow9r_DRGqgpiNUr4SXBHrw,0.5
FUJGBwxflIoKiCRK1AdTgA,RWwvuTbnf3DleUSiFbUscg,0.5
FndkIvEO5vjb0s8cRpzsKg,QS7_BPmaBNvznOMhcVBemg,0.5
FndkIvEO5vjb0s8cRpzsKg,tzLBPCVz6uB7vWgDTU6Ujw,1.0
FyfXTZpQPewhgI7zU5pVtA,F8ZTmT9pGiSF2jx9FZDjdQ,0.5
G4-SMaqwXp1tkKuZfO5lAw,_GQtY4e4mwQlm-f3DwCIDw,0.5
G4-SMaqwXp1tkKuZfO5lAw,bKkg_SW-lWU2XDNVodksOg,1.0
G59Wxm8eicbgOBxdZhxhVQ,7LLU_dpe7iN97nJzYmTvjQ,1.0
GTB4esadYFFyLTJX9OqNdw,qaJ-HewyVAQCQ8C_KveZ4g,0.5
Gf40Ghm5UXOPjyeURX7s8g,hntnEJN_wGWG7KQjZ4aVLQ,0.5
GhAIjlGY4_iAIwST9Ox-RA,zA29jzbo8kNy9eGgseh0Hg,1.0
GoYN0XMH_ETxzMlD6NPczQ,8D2R7acumiJgJXJ5NMF4GA,0.5
GoYN0XMH_ETxzMlD6NPczQ,CAOnmH06liJa74jkK-uZ3A,0.5
GoYN0XMH_ETxzMlD6NPczQ,oRmCI0p2mvlrGwilJloFTQ,0.5
GxBcnU3ONa9htY5gPd72BQ,y3FiZeYWQ9umQpmbhKqFOA,0.5
GxbUl5s9IOS01-bV0yT7qQ,7xDPzeWjMnUsGFMRmmNwBA,1.0
H8mq-5oLkF9jlfyYi3vvOw,4XGjbI2Ggi-kdgt9eZR83w,0.6
H9yu7m92Ajdamb5yflozWA,L75ccfS0XRtIRA4399U8Pg,0.5
HUMdEqtlPF70AqyZmiyAhA,-UV2tt3gy57-5a29paA_4w,0.5
HUMdEqtlPF70AqyZmiyAhA,Qzp0PWFF51Yj_cXE5fepmA,0.5
Hgcj-_rcTfHIEbHMUpDs4w,nZvjGGWpzkPOf0ypOezoZg,0.5
Hooe-5-Drf63HI9Pj6dA5w,APTiouqg0vmMznY_UoJ6MA,0.5
Hooe-5-Drf63HI9Pj6dA5w,Inh4zML74UuNekCzM_JP2w,0.5
HpIEmY43r-mnjmwj_qg-qg,MDm45O3RLf90hKy-tVsfNg,1.0
HpIEmY43r-mnjmwj_qg-qg,_HhZV5S7sypfcE2AcEkL4w,0.5
HpIEmY43r-mnjmwj_qg-qg,q5O7SDxC6GpThfEdOYKw4A,0.5
HzvKe4EbQF0Wtf_WzIcvQA,Q3CQumXTxIPC0wecw3-C_Q,0.5
I-TOun_YsoMBVM9QWW8C1g,XbG4OgFoaSIxQxVRhTxU2w,0.5
I4k8ZjZE1ugtC10g7vyRpQ,QDYOU5G_X0PdbN-_WzxBiQ,0.5
ICimDC0cbPBMfeQd88IicQ,RHhjgjO1gVmO_xGCUYqLwA,0.5
ICimDC0cbPBMfeQd88IicQ,jtvy90-8KNih9-LanDTiOg,1.0
ICw43H7hrbSuXTjDBmJxbA,57HulgI0Ju8Xj5cpxnmu1g,0.5
IKYlLupfcXakHr8uzyVsuA,jGajKCm6-urgLQeNyeL-FA,0.5
IQX3xhULWqk16a-vU1ViLA,DPQ7ZE5788qyir6_uNgZeg,1.0
Icj9QzQxqvzOmPm_liAq1Q,1hSGeXz8tCMvi7tBkP4CTg,0.5
Icj9QzQxqvzOmPm_liAq1Q,Jo5G_-AN2S1Qv6ngeF79aw,0.5
IdjZYxqGmqrFpAikkoIDcg,VxncdfkMZ4CLCbkFAGRhvA,0.5
Ijdoi6pDMK3Burw3TtAOZg,jYU4Nd71giCWpLuj5JIxgg,0.5
It_S0wF9SiitmNI3dwx6iQ,2FQ4fhO6_gXCYRDsw5wtQw,0.5
IzOAFrYWu0Q7bFVQApZRBA,dwAPMrdLwSn1KCsJzz_oLA,0.5
JBmdGTvwGnwDx4eNPQSW7g,2Pg2pwIDa5NaAScoBFtGvA,0.5
JI88Hdn6TM6rpYIUEk_xwA,FyfXTZpQPewhgI7zU5pVtA,0.5
J_aDvUEqJPAj4wwKs67uiw,rT7TTeYUtsDAeYQAZYvn6w,0.5
JfC7ufsnkzAwNFfoIcAHNw,Q1l-m9N_g-dJ6WGFoOsiCw,0.5
JmYYGu_FIdYVvNXRsucAvQ,zrtRx2bm55zVeYIpzLLm3w,0.5
Jo5G_-AN2S1Qv6ngeF79aw,7FFlMoNoIW5W3KgCYqknmQ,0.5
Jo5G_-AN2S1Qv6ngeF79aw,PCugqia4CsE9krMJyJ8UXw,0.5
JpBNnAZE3DDQHMp2mEC1Kw,Ej0sTcCOsvjsamtvdeGlOA,1.0
JtrOIfm4pIBEZgRIlwI_Jw,WvunDFSs2hJrPHVFqB6Y1w,0.5
JtrOIfm4pIBEZgRIlwI_Jw,t7b_86s_Q__P35H9NXedhw,0.5
K2lscpx0S9wpqNz0s9AIwQ,iO86eCaZJBHqi1sZ1ELk6A,1.0
KAgQ0bua30vuMZUmRHWcKQ,D8ztK8n4L0_6cAslAPFYTg,0.5
KYxiIkANSVjLhdO939GK6A,fyC9gornWONtfkVEO4pqbw,0.5
KmOl0a5UhaKAK8S_K7HCTA,or4yipilbCkKIFnF1RP5Ow,0.5
KokCcoahHa2ajm-C_7bJrw,XikzLI3Zm02WR9a2xO5C-w,0.5
KokCcoahHa2ajm-C_7bJrw,nt4EQk5UGYrfKecua941FQ,0.5
KqhvtfJITeZDVubTnMVAlg,hBOLo0Zg_3hlQ-z-3FkF1w,1.0
KqhvtfJITeZDVubTnMVAlg,yrC2AxuY3wXNodbuClLRGg,0.5
Kr4HUtvJ8zRjCqbCJRSSSQ,lZYsctpn-T7CXKovi7RbSA,0.5
Kr5k9eEm-2dGBGGlF2HvaQ,4-0ozduHY8Ag6cwXMl8UAQ,0.5
Kx0MUrNQ737s-VVElk6Vig,t7-AuzRrUUWrxp1GNrIDtg,0.5
L5AFqx596wakqPkzqfRzTw,TPwDHfgelf89BDodmVJB6Q,0.5
LGr-R8TgRF7rAYhSRlw_Tw,qh5dTNXritViyuqd_Ao6jg,0.5
LdA9FSWSIqj-6_fQw1mLdA,_HhZV5S7sypfcE2AcEkL4w,0.5
LdA9FSWSIqj-6_fQw1mLdA,q5O7SDxC6GpThfEdOYKw4A,0.5
Ljv2PkfTrD_iy-HHqZeXfw,x2BXa3KN1DmyT-3Jmel_iQ,0.5
Lm_Oqcg0t04ok7upUSO27A,C-JdFdmF130R53GOJRX3Zg,0.5
Lm_Oqcg0t04ok7upUSO27A,vgVQFufjuqDaHj19ntOiFw,0.5
LpjoMIMDTr9tagtp1Gb2Dw,gpaydg217YdyG_rwpJaC5w,0.5
LpjoMIMDTr9tagtp1Gb2Dw,vadTcg3fvqiXj0Bh9Lv3zg,0.5
LrOM46V6LRKmDn9-Inmzfg,RoszkOQBaxlMtMTGoM_wUg,0.5
Lwb6bG1Qu3BbW7FJj5suLw,J5U-nbhKSnnX7DJGT6QELg,0.5
Lwb6bG1Qu3BbW7FJj5suLw,dE_5fWVjBA0W4H7q2iwijQ,0.5
LyGab6ITDEMDI5E0YcC0Ng,hP2DOm7E2H4P7MOS7XN_SQ,0.5
Lycld8xZmrgbRJD4qDxgGA,5m_xSthxwPoR-XvJvtTeNQ,0.5
Lycld8xZmrgbRJD4qDxgGA,FysNvkBMtHaJAwnarboMNQ,0.5
Lycld8xZmrgbRJD4qDxgGA,wi-T1EAilETniAbuiSBJ2A,0.5
M0ODswbE4cxzoGw6U1L_tg,rERe5n6K1-ASMifvuawx7g,1.0
MFfK5cLkIjdD5ONn0qB_aA,2Pg2pwIDa5NaAScoBFtGvA,0.5
MFfK5cLkIjdD5ONn0qB_aA,JBmdGTvwGnwDx4eNPQSW7g,1.0
MOd-00nJo6xwg-cZT-RBTQ,Kb43diOoBV4l77bxpn2k3Q,0.5
MfT_6sW8qaQwkgbOUHJd2g,LiSt3sVWELm7nfVIKJs0MA,0.6
MtHG_yRGu4JYGA6GOVMZvg,DajZcGEZCJXoIPu_4vQnBQ,1.0
MtHG_yRGu4JYGA6GOVMZvg,cTPQYGWHhR0v-t5fKU_mWg,1.0
MtHG_yRGu4JYGA6GOVMZvg,kTvZKyQ28vWeYVKAyq5XyA,1.0
MyC3J3Pnjj9_TaN8xdaSrw,kX0br64oB3_o4TY1F5NXkQ,0.6666666666666666
N-U0o7hIKy3Z6KY_O4RuPg,C-JdFdmF130R53GOJRX3Zg,0.5
N-U0o7hIKy3Z6KY_O4RuPg,vgVQFufjuqDaHj19ntOiFw,0.5
NKpwKdjEG8nL1rI60aYHmg,0OOmvIS1Tb5ccYOCvq4Yeg,0.5
NUGa_UvqPCmq7G2Qm-AByQ,5_5AT_uw_akxMIu_8LLhew,0.5
Naa6E0YU0Wr7jCuCE3pYtQ,xqWdZ2pFlo4BatphZSZlOQ,0.5
NbJLcLffxFvYTD7MfgCXOg,7MltaA4C_wYJ72JHCOS4zQ,0.5
NdQzxU4hHk25mUoltnw4wg,E2hSxPmu4V1POrN676y_Qg,1.0
NjypbHnZG6HjNQVDVQ_iYA,0JoteSDMdGJSgYzk60vSdQ,0.5
NoDhna4BsDhcl7xRPmZJzQ,toQVcwfnNn0iNqM1p0IjMw,0.5
NyK0QIKYxmoCCwQED1-Aug,hHCrU2X15lTG0PGrhc4KJw,0.5
O2VozrKsEGiAXDxxK8-_Ig,eVJGuoslmQyurMlIgc6MiQ,1.0
O55zKGI1Ut2yKNSM9GULVA,8m1HM54_hE6UcQcxWTWMaA,0.5
ODDANIIoWX3dswrdAsGeFw,P9pBzaqo9m6QIhlRRSqoMA,1.0
OEnBuiez0un3EqtWjnWpSg,4rOTvZwCV_mIVO6BXZ90JQ,0.5
OFaMjL9nLF-A51KHNW8nfg,DPpi9r4FGuR6WfeqQKL4Nw,0.6666666666666666
OH0LxbsALqY9vk5dMKCZ3g,hQ1MOXOV5GBjAJv9W88lwQ,1.0
OVydHLy4n5fn_o1zOPbB9g,xEuBPTBLv16vNvHg_4DTHQ,0.5
ObJJ9S04UuIIjMHZTbK8Kw,0FJ22K--OjiiQJZ8VJIpJw,1.0
OhaPJVEl66X3BljYTOkbHw,VsajJw_iaIvVbxQ0aWCTxg,0.5
OqF8enx9gNcgWgdODPYDLg,8RYxXVeYvXpfFmBTcqbY4g,0.5
OsYA1vCXgopNOOpssou0uw,KXiwq_g2w1Sh4Y7_1nNS1Q,0.5
PBmfdx-tC2D54FI3HtcKww,pVLZQRs67CF4gZCEYCe_3Q,0.5
PJOIEJgVVjh9KDBlVwjzQw,JgtawtDX0Oie8ZXz2NfjYQ,0.5
PL9xKgFL9FB8wDQ9AKrm4g,XiQ9tKLLEPpDPlAUu40jrg,0.5
PMTrNqHunjLgUfnuALUnmQ,0TUqA5zzBpj8izS96M_50A,0.5
PNaEe5K_wpSWF8kqwUYMgw,ta5soWHhQeNfkbw5kBhFjA,0.5
POiWEckMIOqX7TgBxXgCzw,0l_HQpZ4gsR5T6Ejqcgi2Q,0.5
Pcij9Zvllmj-oge8N-uSzg,PcfFrGL6NgS0gqneNE8R0A,0.5
Pcij9Zvllmj-oge8N-uSzg,hqWNpbCEzt7EzUeWkDqjBA,1.0
Pcij9Zvllmj-oge8N-uSzg,l2kzkT3iw10kIq2nIWRbgQ,0.5
PgMt7JtwUB-QUoRZAbwUng,JmYYGu_FIdYVvNXRsucAvQ,1.0
PgMt7JtwUB-QUoRZAbwUng,zrtRx2bm55zVeYIpzLLm3w,0.5
QbOX7RjK_LUcvruRgbXlsg,6B2z54cn3Ak38UCiPq0luA,1.0
QbOX7RjK_LUcvruRgbXlsg,e9gaoUQEws5tmQROZodZMg,0.5
QbOX7RjK_LUcvruRgbXlsg,pif8Io-Jn2veckVGzkEyJw,0.5
QqVfWRqOO_exljN8IWgeLQ,XguKrY0dAuaK1W6HUlUQ1Q,1.0
QqVfWRqOO_exljN8IWgeLQ,YTmnXQxBuNwU_L3uQGH2-A,0.5
QrTL50teau4rhLOey5_-SQ,QcYFioyAmGhub0Q6x8bqLg,0.5
QvsNq6x0kQN0cK7emBpAJQ,VsajJw_iaIvVbxQ0aWCTxg,0.5
R6CvLpMoDEGQ7QApfVUvyw,JkncPZ1jFi0_n23Ptl8jGQ,0.5
R98xd_D7pRDOFsLd_EOymQ,oxhDYYzWZiOhAy3Q-YLIJA,0.5
R98xd_D7pRDOFsLd_EOymQ,zSETUaH_YvQ7u-OsNYmVUg,1.0
R9TTzn-Q31vSeFywvVZoTw,PL9xKgFL9FB8wDQ9AKrm4g,1.0
R9TTzn-Q31vSeFywvVZoTw,XiQ9tKLLEPpDPlAUu40jrg,0.5
REamBh8h57vu2NDtUNq8EQ,BLGo7Hnn6080YJHJAtifOw,0.5
REamBh8h57vu2NDtUNq8EQ,PJOIEJgVVjh9KDBlVwjzQw,0.5
RN3iw6o5FZXRuZfjI5ojFg,V57p_HiFzTokk_7nRO4weA,0.5
RN3iw6o5FZXRuZfjI5ojFg,ugIDAeQPfKs9GVBaPUSBkA,0.5
RWwvuTbnf3DleUSiFbUscg,4kiFDm5NXJgGks9c9JY0_A,0.5
RaXras2GhbluJs68TSC3Bg,vs8orAK8nDXFxFiIfv0yYQ,0.5
RcpBuH5LHNj1v9MT1JK22w,_C-KsbyON91RH6cWKUfT5g,0.5
Rkm9dnwVK376jSOIytmhHg,PvbUrJ7ZM-h1HQp9RoicIg,0.5
S4AoACdQHexs4tMiodZiYg,HzvKe4EbQF0Wtf_WzIcvQA,0.5
S4AoACdQHexs4tMiodZiYg,VdWMXE1mw1-XeAYlq2T4xQ,0.5
S4AoACdQHexs4tMiodZiYg,guKEIlmotSbtbi500bQNXA,0.5
SEGOA4olYPMlfA45H3gF0g,yzAB_pRwk8FJl3aILiiySA,0.5
SUgldud8wiwCg5tkULepBQ,5uvf3QpmrdU2aiqmF4278A,0.5
Sb1zux3s-WoarWD_gcehjw,WLu8QHuN6zjlBEJ7HXIg1Q,0.5
ShGn523XhgUSAWXrsS_TPw,3fTi3cxEnPCLSn-trfFVng,0.5
Shga7lyRNRFQWoFqTPUQCw,F8ZTmT9pGiSF2jx9FZDjdQ,0.5
Shga7lyRNRFQWoFqTPUQCw,FyfXTZpQPewhgI7zU5pVtA,1.0
Shga7lyRNRFQWoFqTPUQCw,JI88Hdn6TM6rpYIUEk_xwA,0.5
SvxSoyZn0WW0c7bFLIYfMA,9V4AGrJphOIw2RC1UoPPRw,1.0
